{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '15m38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2295', 'type': 'A', 'data': '142.251.10.154', 'name': 'partner46.googleadservices.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2296', 'type': 'A', 'data': '142.251.10.157', 'name': 'partner46.googleadservices.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2297', 'type': 'CNAME', 'data': 'wildcard.cdn.optimizely.com.edgekey.net', 'name': 'a125375509.cdn.optimizely.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2298', 'type': 'CNAME', 'data': 'e4343.a.akamaiedge.net', 'name': 'wildcard.cdn.optimizely.com.edgekey.net', 'ttl': '4m2s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2299', 'type': 'A', 'data': '23.15.147.149', 'name': 'e4343.a.akamaiedge.net', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229A', 'type': 'CNAME', 'data': 'cs472.wac.edgecastcdn.net', 'name': 'platform.twitter.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229B', 'type': 'CNAME', 'data': 'cs1-lb-as.8315.ecdns.net', 'name': 'wac.apr-8315.edgecastdns.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229C', 'type': 'CNAME', 'data': 'cs491.wac.edgecastcdn.net', 'name': 'cs1-lb-as.8315.ecdns.net', 'ttl': '2m18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229D', 'type': 'A', 'data': '74.125.24.139', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229E', 'type': 'A', 'data': '74.125.24.101', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*229F', 'type': 'A', 'data': '74.125.24.138', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A0', 'type': 'A', 'data': '74.125.24.113', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A1', 'type': 'A', 'data': '74.125.24.100', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A2', 'type': 'A', 'data': '74.125.24.102', 'name': 'www.google-analytics.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A3', 'type': 'A', 'data': '74.125.200.97', 'name': 'www.googletagmanager.com', 'ttl': '44s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A4', 'type': 'CNAME', 'data': 'dualstack.f6.shared.global.fastly.net', 'name': 'mab.chartbeat.com', 'ttl': '1m30s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A5', 'type': 'A', 'data': '151.101.2.202', 'name': 'dualstack.f6.shared.global.fastly.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A6', 'type': 'A', 'data': '151.101.66.202', 'name': 'dualstack.f6.shared.global.fastly.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A7', 'type': 'A', 'data': '151.101.130.202', 'name': 'dualstack.f6.shared.global.fastly.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A8', 'type': 'A', 'data': '151.101.194.202', 'name': 'dualstack.f6.shared.global.fastly.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22A9', 'type': 'A', 'data': '103.49.221.132', 'name': 'tv.detik.com', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AA', 'type': 'A', 'data': '203.190.242.132', 'name': 'tv.detik.com', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AB', 'type': 'CNAME', 'data': 'dlfcjf8vziwlb.cloudfront.net', 'name': 't.unblockia.com', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AC', 'type': 'A', 'data': '13.33.33.56', 'name': 'dlfcjf8vziwlb.cloudfront.net', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AD', 'type': 'A', 'data': '13.33.33.114', 'name': 'dlfcjf8vziwlb.cloudfront.net', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AE', 'type': 'A', 'data': '13.33.33.58', 'name': 'dlfcjf8vziwlb.cloudfront.net', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22AF', 'type': 'A', 'data': '13.33.33.72', 'name': 'dlfcjf8vziwlb.cloudfront.net', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B0', 'type': 'A', 'data': '35.227.252.103', 'name': 'rtb.openx.net', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B1', 'type': 'A', 'data': '35.186.253.211', 'name': 'rtb.openx.net', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B2', 'type': 'A', 'data': '77.88.21.90', 'name': 'bs.yandex.ru', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B3', 'type': 'A', 'data': '213.180.204.90', 'name': 'bs.yandex.ru', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B4', 'type': 'A', 'data': '93.158.134.90', 'name': 'bs.yandex.ru', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B5', 'type': 'A', 'data': '87.250.250.90', 'name': 'bs.yandex.ru', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B6', 'type': 'A', 'data': '213.180.193.90', 'name': 'bs.yandex.ru', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B7', 'type': 'A', 'data': '104.21.79.241', 'name': 'ads.adnuntius.delivery', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B8', 'type': 'A', 'data': '172.67.172.5', 'name': 'ads.adnuntius.delivery', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22B9', 'type': 'CNAME', 'data': 'tagged-by.rubiconproject.net.akadns.net', 'name': 'fastlane.rubiconproject.com', 'ttl': '9m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BA', 'type': 'A', 'data': '69.173.158.65', 'name': 'tagged-by.rubiconproject.net.akadns.net', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BB', 'type': 'A', 'data': '13.33.88.83', 'name': 'ms-bidder-bid.prod.cloud.ogury.io', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BC', 'type': 'A', 'data': '13.33.88.111', 'name': 'ms-bidder-bid.prod.cloud.ogury.io', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BD', 'type': 'A', 'data': '13.33.88.89', 'name': 'ms-bidder-bid.prod.cloud.ogury.io', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BE', 'type': 'A', 'data': '13.33.88.129', 'name': 'ms-bidder-bid.prod.cloud.ogury.io', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22BF', 'type': 'CNAME', 'data': 'hb-geo-global.delivery-prod-sas.akadns.net', 'name': 'prg-apac.smartadserver.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C0', 'type': 'A', 'data': '74.125.130.157', 'name': 'stats.g.doubleclick.net', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C1', 'type': 'A', 'data': '74.125.130.155', 'name': 'stats.g.doubleclick.net', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C2', 'type': 'A', 'data': '74.125.130.156', 'name': 'stats.g.doubleclick.net', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C3', 'type': 'A', 'data': '74.125.130.154', 'name': 'stats.g.doubleclick.net', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C4', 'type': 'A', 'data': '74.125.68.101', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C5', 'type': 'A', 'data': '74.125.68.113', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C6', 'type': 'A', 'data': '74.125.68.138', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C7', 'type': 'A', 'data': '74.125.68.100', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C8', 'type': 'A', 'data': '74.125.68.102', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22C9', 'type': 'A', 'data': '74.125.68.139', 'name': 'analytics.google.com', 'ttl': '2m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CA', 'type': 'CNAME', 'data': 'toblog.tobsnssdk.com.edgekey.net', 'name': 'toblog.tobsnssdk.com', 'ttl': '4s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CB', 'type': 'A', 'data': '74.125.68.94', 'name': 'www.google.com.sg', 'ttl': '21s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CC', 'type': 'A', 'data': '52.4.243.120', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CD', 'type': 'A', 'data': '34.193.198.225', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CE', 'type': 'A', 'data': '52.207.175.30', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22CF', 'type': 'A', 'data': '52.72.187.140', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D0', 'type': 'A', 'data': '3.232.12.98', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D1', 'type': 'A', 'data': '52.206.244.10', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D2', 'type': 'A', 'data': '44.219.65.96', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D3', 'type': 'A', 'data': '3.227.47.153', 'name': 'ping.chartbeat.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D4', 'type': 'A', 'data': '163.70.141.35', 'name': 'star-mini.c10r.facebook.com', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D5', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': 'e4d9fed2d40c2452bbcb24fe0407fdf1.safeframe.googlesyndication.com', 'ttl': '4m59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D6', 'type': 'A', 'data': '142.251.12.132', 'name': 'pagead-googlehosted.l.google.com', 'ttl': '4m59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D7', 'type': 'CNAME', 'data': 'alisg-normal-lb.byteoversea.net', 'name': 'tob.sgsnssdk.com', 'ttl': '5m50s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D8', 'type': 'A', 'data': '103.136.220.204', 'name': 'alisg-normal-lb.byteoversea.net', 'ttl': '9s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22D9', 'type': 'A', 'data': '103.136.220.205', 'name': 'alisg-normal-lb.byteoversea.net', 'ttl': '9s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DA', 'type': 'CNAME', 'data': 'ugdturner.com', 'name': 'www.ugdturner.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DB', 'type': 'A', 'data': '44.216.10.24', 'name': 'ugdturner.com', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DC', 'type': 'A', 'data': '3.212.121.74', 'name': 'ugdturner.com', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DD', 'type': 'A', 'data': '54.87.243.28', 'name': 'ugdturner.com', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DE', 'type': 'CNAME', 'data': 'secure-ap-southeast-1.imrworldwide.com', 'name': 'secure-origin.imrworldwide.com', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22DF', 'type': 'CNAME', 'data': 'census.ap-southeast-1.nielsencollections.com', 'name': 'secure-ap-southeast-1.imrworldwide.com', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E0', 'type': 'A', 'data': '52.76.20.8', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E1', 'type': 'A', 'data': '13.228.235.114', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E2', 'type': 'A', 'data': '18.142.20.92', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E3', 'type': 'A', 'data': '13.213.192.117', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E4', 'type': 'A', 'data': '52.221.6.205', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E5', 'type': 'A', 'data': '54.169.181.79', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E6', 'type': 'A', 'data': '46.137.224.216', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E7', 'type': 'A', 'data': '18.142.84.229', 'name': 'census.ap-southeast-1.nielsencollections.com', 'ttl': '26s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E8', 'type': 'CNAME', 'data': 'logx-internal.optimizely.com', 'name': 'logx.optimizely.com', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22E9', 'type': 'A', 'data': '184.73.159.12', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22EA', 'type': 'A', 'data': '35.174.101.65', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22EB', 'type': 'A', 'data': '34.201.202.247', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22EC', 'type': 'A', 'data': '18.206.30.14', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22ED', 'type': 'A', 'data': '50.16.168.8', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22EE', 'type': 'A', 'data': '35.168.37.228', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22EF', 'type': 'A', 'data': '34.226.57.242', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F0', 'type': 'A', 'data': '54.156.234.219', 'name': 'logx-internal.optimizely.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F1', 'type': 'CNAME', 'data': 'tag.bouncex.net', 'name': 'tag.bounceexchange.com', 'ttl': '3m1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F2', 'type': 'A', 'data': '34.120.253.250', 'name': 'tag.bouncex.net', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F3', 'type': 'A', 'data': '52.84.174.63', 'name': 'live.rezync.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F4', 'type': 'A', 'data': '52.84.174.78', 'name': 'live.rezync.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F5', 'type': 'A', 'data': '52.84.174.30', 'name': 'live.rezync.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F6', 'type': 'A', 'data': '52.84.174.89', 'name': 'live.rezync.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F7', 'type': 'CNAME', 'data': 'nginx-ingress.wunderkind.co', 'name': 'cnn.bounceexchange.com', 'ttl': '4m13s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F8', 'type': 'A', 'data': '34.149.130.207', 'name': 'pd.cdnwidget.com', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22F9', 'type': 'CNAME', 'data': 'static.bounceexchange.com', 'name': 'assets.bounceexchange.com', 'ttl': '3m27s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FA', 'type': 'A', 'data': '34.98.72.95', 'name': 'static.bounceexchange.com', 'ttl': '3m27s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FB', 'type': 'A', 'data': '34.160.20.10', 'name': 'ids.cdnwidget.com', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FC', 'type': 'CNAME', 'data': 'log.outbrain.org', 'name': 'log.outbrainimg.com', 'ttl': '1m18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FD', 'type': 'CNAME', 'data': 'sadc1.outbrain.org', 'name': 'log.outbrain.org', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FE', 'type': 'A', 'data': '66.225.223.95', 'name': 'sadc1.outbrain.org', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*22FF', 'type': 'A', 'data': '209.191.163.210', 'name': 'apa.vap.lijit.com', 'ttl': '4m15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2300', 'type': 'A', 'data': '209.191.163.209', 'name': 'apa.vap.lijit.com', 'ttl': '4m15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2301', 'type': 'A', 'data': '209.191.163.152', 'name': 'apa.vap.lijit.com', 'ttl': '4m15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2302', 'type': 'A', 'data': '13.227.254.14', 'name': 'config.aps.amazon-adsystem.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2303', 'type': 'A', 'data': '13.227.254.21', 'name': 'config.aps.amazon-adsystem.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2304', 'type': 'A', 'data': '13.227.254.48', 'name': 'config.aps.amazon-adsystem.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2305', 'type': 'A', 'data': '13.227.254.9', 'name': 'config.aps.amazon-adsystem.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
