{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '13m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*243A', 'type': 'A', 'data': '23.106.127.39', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*243B', 'type': 'A', 'data': '23.106.127.52', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*243C', 'type': 'A', 'data': '23.106.127.38', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*243D', 'type': 'CNAME', 'data': 'image8-v2.pubmnet.com', 'name': 'image8.pubmatic.com', 'ttl': '2m10s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*243E', 'type': 'CNAME', 'data': 'imgsync-sg4c.pubmnet.com', 'name': 'image8-v2.pubmnet.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2448', 'type': 'A', 'data': '99.83.181.31', 'name': 'connect-metrics-collector.s-onetag.com', 'ttl': '1m3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2449', 'type': 'A', 'data': '75.2.13.80', 'name': 'connect-metrics-collector.s-onetag.com', 'ttl': '1m3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*244C', 'type': 'A', 'data': '104.18.36.155', 'name': 'ssum-sec.casalemedia.com', 'ttl': '1m56s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*244D', 'type': 'A', 'data': '172.64.151.101', 'name': 'ssum-sec.casalemedia.com', 'ttl': '1m56s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*244F', 'type': 'A', 'data': '172.67.23.234', 'name': 'ids.ad.gt.cdn.cloudflare.net', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2450', 'type': 'A', 'data': '104.22.5.69', 'name': 'ids.ad.gt.cdn.cloudflare.net', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2451', 'type': 'A', 'data': '104.22.4.69', 'name': 'ids.ad.gt.cdn.cloudflare.net', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2452', 'type': 'A', 'data': '162.19.138.119', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2453', 'type': 'A', 'data': '141.95.98.64', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2454', 'type': 'A', 'data': '141.95.33.111', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2455', 'type': 'A', 'data': '141.95.98.65', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2456', 'type': 'A', 'data': '162.19.138.116', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2457', 'type': 'A', 'data': '162.19.138.117', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2458', 'type': 'A', 'data': '162.19.138.83', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2459', 'type': 'A', 'data': '162.19.138.118', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*245A', 'type': 'A', 'data': '162.19.138.120', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*245B', 'type': 'A', 'data': '162.19.138.82', 'name': 'lb.eu-1-id5-sync.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*245C', 'type': 'CNAME', 'data': 's8t.teads.tv-v2.edgekey.net', 'name': 's8t.teads.tv', 'ttl': '1h50m14s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*245E', 'type': 'CNAME', 'data': 'pubmatic.edgekey.net', 'name': 'ads.pubmatic.com', 'ttl': '4m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2460', 'type': 'A', 'data': '74.125.24.148', 'name': 's0.2mdn.net', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2461', 'type': 'A', 'data': '74.125.24.149', 'name': 's0.2mdn.net', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2463', 'type': 'CNAME', 'data': 'ssptkr-sg4.pubmnet.com', 'name': 'ssptrackerv1.pubmnet.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2464', 'type': 'A', 'data': '67.199.150.90', 'name': 'ssptkr-sg4.pubmnet.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2467', 'type': 'CNAME', 'data': 't.teads.tv.edgekey.net', 'name': 't.teads.tv', 'ttl': '2h10m41s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2469', 'type': 'A', 'data': '3.33.250.219', 'name': 'events.brightline.tv', 'ttl': '16m43s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246A', 'type': 'A', 'data': '15.235.42.185', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246B', 'type': 'A', 'data': '148.113.163.139', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246C', 'type': 'A', 'data': '148.113.163.120', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246D', 'type': 'A', 'data': '15.235.10.97', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246E', 'type': 'A', 'data': '148.113.163.140', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*246F', 'type': 'A', 'data': '148.113.163.121', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2470', 'type': 'A', 'data': '15.235.10.146', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2471', 'type': 'A', 'data': '15.235.9.202', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2472', 'type': 'A', 'data': '15.235.42.188', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2473', 'type': 'A', 'data': '148.113.163.137', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2474', 'type': 'A', 'data': '15.235.42.192', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2475', 'type': 'A', 'data': '15.235.15.181', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2476', 'type': 'A', 'data': '148.113.163.119', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2477', 'type': 'A', 'data': '15.235.42.189', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2478', 'type': 'A', 'data': '148.113.163.138', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2479', 'type': 'A', 'data': '15.235.9.168', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*247A', 'type': 'A', 'data': '15.235.82.86', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*247B', 'type': 'A', 'data': '148.113.163.136', 'name': 'grey.erne.co', 'ttl': '36m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*247C', 'type': 'A', 'data': '172.66.42.247', 'name': 'router.infolinks.com', 'ttl': '2m35s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*247D', 'type': 'A', 'data': '172.66.41.9', 'name': 'router.infolinks.com', 'ttl': '2m35s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2483', 'type': 'CNAME', 'data': 'ad.turn.com.akadns.net', 'name': 'ad.turn.com', 'ttl': '4m30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2484', 'type': 'A', 'data': '50.116.239.135', 'name': 'ad.turn.com.akadns.net', 'ttl': '2m35s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2485', 'type': 'A', 'data': '15.235.15.221', 'name': 'pixel-us.onaudience.com', 'ttl': '24m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2486', 'type': 'A', 'data': '51.222.80.231', 'name': 'pixel-us.onaudience.com', 'ttl': '24m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*248F', 'type': 'A', 'data': '104.26.8.169', 'name': 'script.4dex.io', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2490', 'type': 'A', 'data': '172.67.75.241', 'name': 'script.4dex.io', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2491', 'type': 'A', 'data': '104.26.9.169', 'name': 'script.4dex.io', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2492', 'type': 'CNAME', 'data': 'standard-tls.warnermediacdn.akamaized.net', 'name': 'live-media-aka.warnermediacdn.com', 'ttl': '1m50s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2493', 'type': 'A', 'data': '34.95.69.49', 'name': 'i.clean.gg', 'ttl': '1m12s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2494', 'type': 'A', 'data': '104.18.23.145', 'name': 'cadmus.script.ac', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2495', 'type': 'A', 'data': '104.18.22.145', 'name': 'cadmus.script.ac', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2496', 'type': 'A', 'data': '104.17.216.204', 'name': 'dmp.truoptik.com', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2497', 'type': 'A', 'data': '104.17.215.204', 'name': 'dmp.truoptik.com', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2498', 'type': 'A', 'data': '104.17.218.204', 'name': 'dmp.truoptik.com', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2499', 'type': 'A', 'data': '104.17.217.204', 'name': 'dmp.truoptik.com', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*249A', 'type': 'A', 'data': '104.17.219.204', 'name': 'dmp.truoptik.com', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*249C', 'type': 'CNAME', 'data': 'h1tlkvtlb.puzztake.com', 'name': 'bisdr.vidazoo.com', 'ttl': '9m39s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*249D', 'type': 'A', 'data': '64.176.199.208', 'name': 'h1tlkvtlb.puzztake.com', 'ttl': '5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*249E', 'type': 'A', 'data': '66.135.7.131', 'name': 'h1tlkvtlb.puzztake.com', 'ttl': '5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24A3', 'type': 'A', 'data': '35.186.202.217', 'name': 'prod.y-medialink.com', 'ttl': '16m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24A4', 'type': 'CNAME', 'data': 'sync.unoadsrv.com', 'name': 'sync.spotim.market', 'ttl': '24m58s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24A5', 'type': 'CNAME', 'data': 'sync-unosync-com.geodns.me', 'name': 'sync.unoadsrv.com', 'ttl': '25m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24A6', 'type': 'A', 'data': '185.83.71.234', 'name': 'sync-unosync-com.geodns.me', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24A7', 'type': 'CNAME', 'data': 'd2u28gf9o4d1cv.cloudfront.net', 'name': 'audex.userreport.com', 'ttl': '41m36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24AC', 'type': 'CNAME', 'data': 'adserver.technoratimedia.com', 'name': 'uat-net.technoratimedia.com', 'ttl': '5h39m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24AE', 'type': 'CNAME', 'data': 'ssky-vop-tracking-1576957348.us-east-1.elb.amazonaws.com', 'name': 'vop.sundaysky.com', 'ttl': '22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24B4', 'type': 'CNAME', 'data': 'd386jaag4hn9zl.cloudfront.net', 'name': 't.a3cloud.net', 'ttl': '1m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24B9', 'type': 'A', 'data': '51.68.38.13', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BA', 'type': 'A', 'data': '135.125.180.61', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BB', 'type': 'A', 'data': '135.125.163.195', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BC', 'type': 'A', 'data': '51.68.38.14', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BD', 'type': 'A', 'data': '135.125.180.59', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BE', 'type': 'A', 'data': '135.125.180.60', 'name': 'adventori.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24BF', 'type': 'CNAME', 'data': 'm.ib-ibi.com', 'name': 'ib.mookie1.com', 'ttl': '4m54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24C1', 'type': 'CNAME', 'data': 'rtb.adgrx.com.tech.akadns.net', 'name': 'rtb.adgrx.com', 'ttl': '1m54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24C5', 'type': 'CNAME', 'data': 'usermatch.targeting.unrulymedia.com', 'name': 'pre-usermatch.targeting.unrulymedia.com', 'ttl': '2m29s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24C7', 'type': 'A', 'data': '74.118.186.107', 'name': 'sync.1rx.io', 'ttl': '7m40s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24C8', 'type': 'CNAME', 'data': 'sync.1rx.io', 'name': 'sync.targeting.unrulymedia.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24C9', 'type': 'CNAME', 'data': 'alldcs.outbrain.org', 'name': 'sync.outbrain.com', 'ttl': '23m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24CB', 'type': 'A', 'data': '38.133.127.191', 'name': 'sadc1.outbrain.org', 'ttl': '50s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24D5', 'type': 'CNAME', 'data': 'tv2.pubmnet.com', 'name': 'ut.pubmatic.com', 'ttl': '55m56s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24D6', 'type': 'CNAME', 'data': 't-sin12c.pubmnet.com', 'name': 'tv2.pubmnet.com', 'ttl': '3m3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24D7', 'type': 'A', 'data': '207.65.33.74', 'name': 't-sin12c.pubmnet.com', 'ttl': '58m3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24D9', 'type': 'A', 'data': '35.208.249.213', 'name': 'trace.mediago.io', 'ttl': '1m56s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24FB', 'type': 'A', 'data': '34.120.63.153', 'name': 'prebid.media.net', 'ttl': '44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24FC', 'type': 'CNAME', 'data': 'prga.smartadserver.com', 'name': 'prg.smartadserver.com', 'ttl': '1m15s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*24FF', 'type': 'A', 'data': '81.17.55.99', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2500', 'type': 'A', 'data': '89.149.192.64', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2501', 'type': 'A', 'data': '81.17.55.98', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2502', 'type': 'A', 'data': '81.17.55.160', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2503', 'type': 'A', 'data': '89.149.192.193', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2504', 'type': 'A', 'data': '89.149.192.192', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2505', 'type': 'A', 'data': '89.149.192.65', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2506', 'type': 'A', 'data': '81.17.55.112', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2507', 'type': 'A', 'data': '81.17.55.113', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2508', 'type': 'A', 'data': '81.17.55.161', 'name': 'euw1.smartadserver.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2509', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '46c6017b7155ba567efbe83651378ace.safeframe.googlesyndication.com', 'ttl': '2m47s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*250D', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '1a37818d879b6df1b83f063bdbf07c20.safeframe.googlesyndication.com', 'ttl': '3m1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*250E', 'type': 'CNAME', 'data': 'csync.smartadserver.com.edgesuite.net', 'name': 'csync.smartadserver.com', 'ttl': '4m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2513', 'type': 'A', 'data': '72.34.250.75', 'name': 'lax-1-sync.go.sonobi.com', 'ttl': '27m51s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2514', 'type': 'CNAME', 'data': 'm.deepintent.com', 'name': 'match.deepintent.com', 'ttl': '7m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2515', 'type': 'A', 'data': '38.91.45.7', 'name': 'm.deepintent.com', 'ttl': '7m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2516', 'type': 'A', 'data': '169.197.150.7', 'name': 'm.deepintent.com', 'ttl': '7m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2517', 'type': 'A', 'data': '8.18.47.7', 'name': 'm.deepintent.com', 'ttl': '7m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2518', 'type': 'A', 'data': '169.197.150.8', 'name': 'm.deepintent.com', 'ttl': '7m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2519', 'type': 'CNAME', 'data': 'star.media.net.edgekey.net', 'name': 'c21lg-d.media.net', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*251A', 'type': 'CNAME', 'data': 'e607.d.akamaiedge.net', 'name': 'star.media.net.edgekey.net', 'ttl': '2h41m43s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*251C', 'type': 'A', 'data': '103.43.90.53', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*251D', 'type': 'A', 'data': '103.43.90.21', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*251E', 'type': 'A', 'data': '103.43.90.178', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*251F', 'type': 'A', 'data': '103.43.90.179', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2520', 'type': 'A', 'data': '103.43.90.19', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2521', 'type': 'A', 'data': '103.43.90.54', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2522', 'type': 'A', 'data': '103.43.90.117', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2523', 'type': 'A', 'data': '103.43.89.4', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2524', 'type': 'A', 'data': '103.43.90.114', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2526', 'type': 'A', 'data': '74.125.130.157', 'name': 'googleads4.g.doubleclick.net', 'ttl': '3m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2527', 'type': 'A', 'data': '74.125.130.155', 'name': 'googleads4.g.doubleclick.net', 'ttl': '3m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2528', 'type': 'A', 'data': '74.125.130.154', 'name': 'googleads4.g.doubleclick.net', 'ttl': '3m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2529', 'type': 'A', 'data': '74.125.130.156', 'name': 'googleads4.g.doubleclick.net', 'ttl': '3m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*252B', 'type': 'CNAME', 'data': 'beacon-sin1.rubiconproject.net.akadns.net', 'name': 'beacon-sin1.rubiconproject.com', 'ttl': '51m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*252C', 'type': 'A', 'data': '69.173.158.67', 'name': 'beacon-sin1.rubiconproject.net.akadns.net', 'ttl': '8m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*252D', 'type': 'CNAME', 'data': 'tv2.pubmnet.com', 'name': 't.pubmatic.com', 'ttl': '12m6s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*252E', 'type': 'CNAME', 'data': 'beacons-handoff.gcp.gvt2.com', 'name': 'beacons.gcp.gvt2.com', 'ttl': '3m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*252F', 'type': 'A', 'data': '192.178.49.195', 'name': 'beacons-handoff.gcp.gvt2.com', 'ttl': '3m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2530', 'type': 'CNAME', 'data': 'pixel.33across.com', 'name': 'ssc-cms.33across.com', 'ttl': '7m13s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2536', 'type': 'CNAME', 'data': 'www-linkedin-com.l-0005.l-msedge.net', 'name': 'www.linkedin.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*253A', 'type': 'A', 'data': '98.98.134.241', 'name': 'pixel-a.sitescout.com', 'ttl': '13m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2545', 'type': 'CNAME', 'data': 'pixel-us-east.rubiconproject.net.akadns.net', 'name': 'pixel-us-east.rubiconproject.com', 'ttl': '40m50s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2548', 'type': 'A', 'data': '35.244.159.8', 'name': 'us-u.openx.net', 'ttl': '11m30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2549', 'type': 'A', 'data': '34.98.64.218', 'name': 'us-u.openx.net', 'ttl': '11m30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*254B', 'type': 'A', 'data': '142.250.4.147', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
