{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m57s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1BF', 'type': 'A', 'data': '74.125.130.139', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C0', 'type': 'A', 'data': '74.125.130.138', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C1', 'type': 'A', 'data': '74.125.130.102', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C2', 'type': 'A', 'data': '74.125.130.100', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C3', 'type': 'CNAME', 'data': 'wildcard.weather.microsoft.com.edgekey.net', 'name': 'tile-service.weather.microsoft.com', 'ttl': '12m40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C6', 'type': 'CNAME', 'data': 'cdn.onenote.net.edgekey.net', 'name': 'cdn.onenote.net', 'ttl': '10m34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C7', 'type': 'CNAME', 'data': 'e1553.dspg.akamaiedge.net', 'name': 'cdn.onenote.net.edgekey.net', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1C9', 'type': 'CNAME', 'data': 'login.msa.msidentity.com', 'name': 'login.live.com', 'ttl': '46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1CB', 'type': 'CNAME', 'data': 'www.a.lg.prod.aadmsa.akadns.net', 'name': 'www.tm.lg.prod.aadmsa.akadns.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1CC', 'type': 'CNAME', 'data': 'prdv4a.aadg.msidentity.com', 'name': 'www.a.lg.prod.aadmsa.akadns.net', 'ttl': '9s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1CD', 'type': 'CNAME', 'data': 'www.tm.v4.a.prd.aadg.akadns.net', 'name': 'prdv4a.aadg.msidentity.com', 'ttl': '46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1CE', 'type': 'A', 'data': '40.126.35.86', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1D1', 'type': 'A', 'data': '40.126.35.18', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1D5', 'type': 'A', 'data': '40.126.35.20', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1D6', 'type': 'A', 'data': '74.125.200.101', 'name': 'connectivitycheck.android.com', 'ttl': '2m30s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1D7', 'type': 'CNAME', 'data': 'vps-v4-4.u.avcdn.net.edgesuite.net', 'name': 'au.ff.avast.com', 'ttl': '5m25s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1DA', 'type': 'CNAME', 'data': 'conn1.oppomobile.com.edgekey.net', 'name': 'conn1.oppomobile.com', 'ttl': '4m53s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1DB', 'type': 'CNAME', 'data': 'e94411.h.akamaiedge.net', 'name': 'conn1.oppomobile.com.edgekey.net', 'ttl': '7m26s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1E2', 'type': 'CNAME', 'data': 'cname-sin01-stsdk09.vivoglobal.com', 'name': 'asia-monitor-stsdk.vivoglobal.com', 'ttl': '6m6s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1E3', 'type': 'CNAME', 'data': 'usa.ime.cdn.cootekservice.com.eo.dnse4.com', 'name': 'usa.ime.cdn.cootekservice.com', 'ttl': '5m35s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1E7', 'type': 'CNAME', 'data': 'd2t0mh0jp74cds.cloudfront.net', 'name': 'mobilesystemservice.com', 'ttl': '50s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1F3', 'type': 'CNAME', 'data': 'api16-core.tiktokv.com.edgekey.net', 'name': 'api16-core.tiktokv.com', 'ttl': '1m14s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA224', 'type': 'CNAME', 'data': 'wd-prod-ss.trafficmanager.net', 'name': 'checkappexec.microsoft.com', 'ttl': '7m30s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA227', 'type': 'A', 'data': '40.126.35.80', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA228', 'type': 'A', 'data': '20.190.163.19', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA229', 'type': 'A', 'data': '40.126.35.134', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA22A', 'type': 'A', 'data': '40.126.35.151', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA22B', 'type': 'A', 'data': '20.190.163.21', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA24D', 'type': 'A', 'data': '94.74.95.153', 'name': 'sgfp.tongdun.net', 'ttl': '1m22s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA25A', 'type': 'CNAME', 'data': 'a767.dspw65.akamai.net', 'name': 'download.windowsupdate.com.edgesuite.net', 'ttl': '5m22s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA25B', 'type': 'A', 'data': '203.161.21.11', 'name': 'a767.dspw65.akamai.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA25C', 'type': 'A', 'data': '203.161.21.8', 'name': 'a767.dspw65.akamai.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA25E', 'type': 'CNAME', 'data': 'a2047.mm2.akamai.net', 'name': 'p16-sign-useast2a.tiktokcdn.com.akamaized.net', 'ttl': '13m1s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA268', 'type': 'CNAME', 'data': 'push-rtmp-l10-va01.tiktokcdn.com.rocket-cdn.com', 'name': 'push-rtmp-l10-va01.tiktokcdn.com', 'ttl': '42s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA271', 'type': 'CNAME', 'data': 'a1961.g2.akamai.net', 'name': 'www.msftncsi.com.edgesuite.net', 'ttl': '2m46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA297', 'type': 'CNAME', 'data': 'pull-cmaf-f16-sg01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-sg01.tiktokcdn.com', 'ttl': '54s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA29F', 'type': 'CNAME', 'data': '1365538595.rsc.cdn77.org', 'name': 'pull-flv-l77-gcp01.tiktokcdn-us.com', 'ttl': '1m17s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2A5', 'type': 'CNAME', 'data': '1431947896.rsc.cdn77.org', 'name': 'pull-flv-f77-tt03.fcdn.us.tiktokcdn.com', 'ttl': '6m54s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2AC', 'type': 'CNAME', 'data': 'pull-cmaf-f16-sg01.ttlivecdn.com.akamaized.net', 'name': 'pull-cmaf-f16-sg01.ttlivecdn.com', 'ttl': '4m17s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2B1', 'type': 'CNAME', 'data': 'pull-flv-f11-sg01.tiktokcdn.com.qlivecdn.com', 'name': 'pull-flv-f11-sg01.tiktokcdn.com', 'ttl': '1m21s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D2', 'type': 'CNAME', 'data': 'pull-flv-f11-gcp01.tiktokcdn.com.qlivecdn.com', 'name': 'pull-flv-f11-gcp01.tiktokcdn.com', 'ttl': '7m2s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D3', 'type': 'CNAME', 'data': 'all.freeflow-f11.sched.ovscdns.net', 'name': 'pull-flv-f11-gcp01.tiktokcdn.com.qlivecdn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D6', 'type': 'A', 'data': '47.89.121.10', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D7', 'type': 'A', 'data': '149.104.85.134', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D8', 'type': 'A', 'data': '156.59.76.166', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2D9', 'type': 'A', 'data': '149.104.85.127', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DA', 'type': 'A', 'data': '156.59.76.173', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DB', 'type': 'A', 'data': '156.59.76.168', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DC', 'type': 'A', 'data': '47.89.121.9', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DD', 'type': 'A', 'data': '149.104.85.133', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DE', 'type': 'A', 'data': '154.85.88.3', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2DF', 'type': 'A', 'data': '156.59.248.73', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2E0', 'type': 'A', 'data': '156.59.248.72', 'name': 'pull-fcdn-base1.s.bytefcdn-oversea.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2E3', 'type': 'CNAME', 'data': '1276298696.rsc.cdn77.org', 'name': 'pull-cmaf-l77-gcp01.tiktokcdn.com', 'ttl': '4m49s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA2E7', 'type': 'CNAME', 'data': 'pull-f5-vr-gcp01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-vr-gcp01.tiktokcdn.com', 'ttl': '6s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA300', 'type': 'CNAME', 'data': 'pull-cmaf-l16-sg01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-l16-sg01.tiktokcdn.com', 'ttl': '2m56s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA322', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt03.fcdn.eu.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '4m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA325', 'type': 'CNAME', 'data': 'pull-c5-va01.tiktokcdn.com.c.bytetcdn.com', 'name': 'pull-c5-va01.tiktokcdn.com', 'ttl': '7m7s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA331', 'type': 'CNAME', 'data': '1453470831.rsc.cdn77.org', 'name': 'pull-flv-f77-tt01-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '3m22s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA337', 'type': 'CNAME', 'data': 'pull-cmaf-f16-gcp01.ttlivecdn.com.akamaized.net', 'name': 'pull-cmaf-f16-gcp01.ttlivecdn.com', 'ttl': '3m34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA348', 'type': 'CNAME', 'data': 'pull-flv-f62-sg01.tiktokcdn.com.c.live.rocket-cdnbp.com', 'name': 'pull-flv-f62-sg01.tiktokcdn.com', 'ttl': '4m8s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA34E', 'type': 'CNAME', 'data': 'tiktok.freeflow.sched.ovscdns.net', 'name': 'pull-flv-l11-sg01.tiktokcdn.com.qlivecdn.com', 'ttl': '1m11s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA35E', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt02.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt02.tiktokcdn.com', 'ttl': '4m14s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA369', 'type': 'CNAME', 'data': 'sgali1.ws.byteoversea.net', 'name': 'frontier.byteoversea.com', 'ttl': '5m46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA372', 'type': 'CNAME', 'data': 'pull-o5-gcp01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-o5-gcp01.tiktokcdn.com', 'ttl': '5m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA375', 'type': 'CNAME', 'data': 'all.oswebrtc.sched.ovscdns.net', 'name': 'tiktok-webrtc.liveplay.myqcloud.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA388', 'type': 'CNAME', 'data': '1394501235.rsc.cdn77.org', 'name': 'pull-flv-l77-va01.tiktokcdn.com', 'ttl': '2m50s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA394', 'type': 'CNAME', 'data': 'pull-q5-gcp01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-q5-gcp01.tiktokcdn.com', 'ttl': '4m54s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3A5', 'type': 'CNAME', 'data': 'pull-w5-va01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com', 'name': 'pull-w5-va01.fcdn.eu.tiktokcdn.com', 'ttl': '5m34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3A9', 'type': 'CNAME', 'data': 'pull-o5-sg01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-o5-sg01.tiktokcdn.com', 'ttl': '3m55s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3BA', 'type': 'CNAME', 'data': 'pull-f5-va01.ttlivecdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-va01.ttlivecdn.com', 'ttl': '7m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3C1', 'type': 'CNAME', 'data': 'push-rtmp-l16-va01.tiktokcdn.com.atomile.com', 'name': 'push-rtmp-l16-va01.tiktokcdn.com', 'ttl': '3m46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3C3', 'type': 'CNAME', 'data': 'pull-q5-va01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com', 'name': 'pull-q5-va01.fcdn.eu.tiktokcdn.com', 'ttl': '3m29s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3DF', 'type': 'CNAME', 'data': 'mon-va.tiktokv.com.ttdns2.com', 'name': 'mon-va.tiktokv.com', 'ttl': '3m2s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3F2', 'type': 'CNAME', 'data': 'a1819.z.akamai.net', 'name': 'pull-cmaf-f16-va01.tiktokcdn.com.bytegeo.akadns.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA3F6', 'type': 'CNAME', 'data': '1666945197.rsc.cdn77.org', 'name': 'pull-hls-f77-gcp01.tiktokcdn.com', 'ttl': '3m3s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA405', 'type': 'A', 'data': '74.125.130.93', 'name': 'youtube-ui.l.google.com', 'ttl': '1m5s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA410', 'type': 'CNAME', 'data': 'pull-fcdn-ttp6.s.worldfcdn2.com', 'name': 'pull-w5-va01.tiktokcdn-us.com.c.worldfcdn2.com', 'ttl': '47s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA411', 'type': 'A', 'data': '71.18.53.226', 'name': 'pull-fcdn-ttp6.s.worldfcdn2.com', 'ttl': '40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA412', 'type': 'A', 'data': '71.18.53.227', 'name': 'pull-fcdn-ttp6.s.worldfcdn2.com', 'ttl': '40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA413', 'type': 'A', 'data': '71.18.53.225', 'name': 'pull-fcdn-ttp6.s.worldfcdn2.com', 'ttl': '40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA414', 'type': 'A', 'data': '71.18.53.224', 'name': 'pull-fcdn-ttp6.s.worldfcdn2.com', 'ttl': '40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA415', 'type': 'CNAME', 'data': 'pull-cmaf-f16-va01.ttlivecdn.com.akamaized.net', 'name': 'pull-cmaf-f16-va01.ttlivecdn.com', 'ttl': '1m53s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA416', 'type': 'A', 'data': '203.161.21.33', 'name': 'a1168.z.akamai.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA417', 'type': 'A', 'data': '203.161.21.18', 'name': 'a1168.z.akamai.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA420', 'type': 'CNAME', 'data': 'pull-flv-f11-va01.tiktokcdn.com.qlivecdn.com', 'name': 'pull-flv-f11-va01.tiktokcdn.com', 'ttl': '38s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA453', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt03.fcdn.us.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt03.fcdn.us.tiktokcdn.com', 'ttl': '5m27s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA454', 'type': 'A', 'data': '23.11.213.174', 'name': 'a1393.us.akamai.net', 'ttl': '1m52s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA455', 'type': 'A', 'data': '23.11.213.148', 'name': 'a1393.us.akamai.net', 'ttl': '1m52s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA456', 'type': 'CNAME', 'data': '1062222904.rsc.cdn77.org', 'name': 'push-rtmp-l77-va01.tiktokcdn.com', 'ttl': '4m8s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA45E', 'type': 'CNAME', 'data': 'hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com', 'name': 'pull-cmaf-l10-gcp01.tiktokcdn.com.rocket-cdn.com', 'ttl': '4s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA468', 'type': 'CNAME', 'data': 'pull-flv-l1-va01.tiktokcdn.com.wsdvs.com', 'name': 'pull-flv-l1-va01.tiktokcdn.com', 'ttl': '1m11s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA479', 'type': 'CNAME', 'data': '1368870070.rsc.cdn77.org', 'name': 'pull-flv-f77-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '4m24s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA483', 'type': 'CNAME', 'data': '1203888015.rsc.cdn77.org', 'name': 'pull-flv-f77-tt01.tiktokcdn.com', 'ttl': '4m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4AF', 'type': 'CNAME', 'data': 'pull-w5-sg01.tiktokcdn-us.com.c.worldfcdn2.com', 'name': 'pull-w5-sg01.tiktokcdn-us.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4B9', 'type': 'CNAME', 'data': 'pull-flv-l16-sg01.tiktokcdn.com.atomile.com', 'name': 'pull-flv-l16-sg01.tiktokcdn.com', 'ttl': '3m31s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C0', 'type': 'A', 'data': '142.250.4.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C1', 'type': 'A', 'data': '74.125.200.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C2', 'type': 'A', 'data': '74.125.24.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C3', 'type': 'A', 'data': '74.125.68.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C4', 'type': 'A', 'data': '142.251.175.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C5', 'type': 'A', 'data': '142.251.10.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C6', 'type': 'A', 'data': '74.125.130.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C7', 'type': 'A', 'data': '172.253.118.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C8', 'type': 'A', 'data': '172.217.194.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4C9', 'type': 'A', 'data': '142.251.12.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4CA', 'type': 'A', 'data': '64.233.170.95', 'name': 'instantmessaging-pa.googleapis.com', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4DA', 'type': 'CNAME', 'data': 'cname-sin01-stsdk09.vivoglobal.com', 'name': 'asia-commonitor-stsdk.vivoglobal.com', 'ttl': '4m31s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4DC', 'type': 'CNAME', 'data': '1543874144.rsc.cdn77.org', 'name': 'pull-flv-f77-sg01.tiktokcdn.com', 'ttl': '7m5s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4E9', 'type': 'CNAME', 'data': 'tiktok.freeflow.sched.ovscdns.net', 'name': 'pull-flv-l11-gcp01.tiktokcdn.com.qlivecdn.com', 'ttl': '1m30s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA4F3', 'type': 'CNAME', 'data': 'pull-q5-sg01.tiktokcdn-us.com.c.worldfcdn2.com', 'name': 'pull-q5-sg01.tiktokcdn-us.com', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA502', 'type': 'CNAME', 'data': '1971296482.rsc.cdn77.org', 'name': 'pull-hls-f77-sg01.tiktokcdn.com', 'ttl': '6m15s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA506', 'type': 'CNAME', 'data': 'push-rtmp-l11-va01.tiktokcdn.com.tlivepush.com', 'name': 'push-rtmp-l11-va01.tiktokcdn.com', 'ttl': '6m40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA517', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt01.tiktokcdn.com', 'ttl': '6m7s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA51C', 'type': 'CNAME', 'data': 'direct.quic-proxy-useast4-v3.useast4.byteglb.com', 'name': 'api22-normal-c-useast1a.tiktokv.com', 'ttl': '52s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA51E', 'type': 'CNAME', 'data': 'webcast16-normal-c-useast1a.tiktokv.com.edgekey.net', 'name': 'webcast16-normal-c-useast1a.tiktokv.com', 'ttl': '6m1s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA51F', 'type': 'CNAME', 'data': 'e28622.api1.akamaiedge.net', 'name': 'webcast16-normal-c-useast1a.tiktokv.com.edgekey.net', 'ttl': '13m27s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
